,Date,Notes,Commentaires
169,oct. 2018,"5,0",Diner avant spectacle. Willy a été un hote attentionné. La carte est variée. Mention tres bien pour la seiche à la plancha. Prix doux service efficace. Tout bon.
170,oct. 2018,"2,0",La salle et l ambiance nous ont séduites mais il ne fallait pas être pressé (même si on est dimanche )arrivés à 13h nous avons terminé à 15h30 !!bien trop long pour un repas somme tout assez médiocre.. pour les frites nous devions avoir le fond des sacs..que des petits morceaux cuits et recuits..qd au tagliatelles de légumes elles étaient noyées dans l ail..Nous ne reviendrons pas!
171,oct. 2018,"4,0","Service sympa, cadre agréable, activités pour enfants le dimanche midi et 1 repas enfant offert pour 1 repas adulte acheté. Nous passons un très bon moment à chaque venue.
Les frites sont tes bonnes. Bonne carte de vins aussi."
172,juin 2018,"4,0","Repas entre collègues de bureau 
Service rapide et maîtrisée .
Responsable de salle veille au bon déroulement du service et des clients présents ,c’est rassurant .
Les plats sont sympas , la carte est assez fournie 
Les serveurs sont à votre écoute et vous demande souvent si tout se passe bien c’est appréciable .
J’y retournerai certainement "
173,sept. 2018,"4,0","Accueil souriant de toutes les serveuses. Espace intérieur immense et déco industrielle moderne! Terrasse disponible. 
Grand choix sur la carte, prix abordables. Quantité suffisante! Bon rapport qualité prix !
A faire entre amis ou collègues. Par contre pas tellement propice à un repas en amoureux!"
174,sept. 2018,"5,0","Nous avons dîner après un spectacle à la maison de la danse.
Première agréable surprise, tous... je dis bien tous les serveurs vous accueillent, vous souris et sont charmants.
C'est bien la première fois que je ressens cela dans un restaurant lyonnais.
Mention très spéciale à Jessime, un serveur très charmant, sympa, attentionné, professionnel et très très drôle.
Le repas était délicieux et l'ambiance au top.
Mille mercis Jessime!!!! On reviendra c'est sûr et je vais le recommander à tout mon entourage.
Nous avons passé une excellente soirée!!!!
Bravo à toute l'équipe, l'accueil est primordial, vous avez tout compris 😉
"
175,sept. 2018,"4,0","Plats à la façon ""brasserie"" tout à fait corrects .Bons conseils pour le vin.  Personnel très accueillant et attentionné. C'est tellement rare à Lyon d'être aux petits soins.
Bonne ambiance familiale en ce dimanche midi."
176,juin 2018,"3,0","Bon service et décoration plutôt réussie. Très bruyant les soirs de weekend. Je ne pense pas que beaucoup de plats soient fait maison, mais c’est bon. "
177,juil. 2018,"4,0","Bonne ambiance. 
A la fois une clientèle branchée ou familiale. Le décor est sympa. Très bon accueil. Carte très satisfaisante dans un esprit brasserie."
178,juil. 2018,"4,0","Ambiance générale très agréable en terrasse en cette fin de journée plutôt chaude.
Personnel très accueillant et attentionné.
Bonne cuisine de brasserie."
179,juil. 2018,"4,0","Nous y sommes allés en famille, un jour d'orage. Il y avait quelques fuites, mais ceci faisait ambiance tropical.
Bon choix des enfants pour des cocktails sans alcool.
Les vins au verre sont un peu chers, mais le choix est large et de bonne qualité.
Les plats de brasserie sont frais : l'aïoli est excellente.
Desserts classiques. Sans plus."
180,déc. 2017,"4,0","bonne ambiance de brasserie, menu et carte très bons, la qualité
service parfait et rapide
animation musicale sympa
"
181,juil. 2018,"2,0","Déjeuner d'affaire. Nous avons pris le plat du jour : émincé de poulet avec ses pâtes à la moutarde ancienne.
Belle déception : les émincés de poulet sont trop gros et les pâtes, coquillettes, sont servies en trop trop grande quantité. La sauce à la moutarde ancienne est quasi inexistante.
Ce plat n'a absolument rien à faire dans un restaurant. 
C'est dommage, le service est agréable et rapide."
182,juin 2018,"4,0","Un cadre atypique industriel, une cuisine esthétique, fraîche et variée, et surtout une équipe attentive et qui s'adapte le mieux possible aux demandes particulières (propositions de personnalisation de certains plats à la carte après mention de problèmes de santé, et respect total de la demande). Une bonne adresse, à réserver pour être sûr d'avoir une table."
183,juin 2018,"3,0","Ce qui est dans l'assiette est correct, sans plus parfois un peu gras. Mais rapport qualité prix satisfaisant.
Par contre accueil froid, service avec humour déplacé, voir limite poli. Ça gache la soirée. Il y a plus sympa dans le quartier."
184,avr. 2018,"3,0","Cadre et décoration très sympas.
Service pas au top lors de notre visite mais Chef manager très compétente et professionnelle. 
Côté cuisine, bon carpaccio et à volonté !
Assez brillant lorsqu'il y a du monde."
185,déc. 2017,"5,0","Attirée d’abord par la déco et l’ambiance, j’y suis retournée pour la cuisine, le service et les animations. Super restaurant et en plus à 5 min de chez moi."
186,mai 2018,"5,0","Nous y allons très régulièrement et nous n'avons jamais été déçu !
La cuisine est bon, les serveurs sont très accueillants...
En plus ils proposent un plat du jour très souvent délicieux et à un pris raisonnable.
Le cadre est top, surtout avec les soirées avec de la musique."
187,juin 2018,"4,0","Venus pour déjeuner en semaine dans cette  adresse connue, toujours pas déçus.
Excellent accueil, ambiance toujours aussi sympathique, vitesse du service adaptée aux besoins des clients.
Bonne viande, burgers garnis, salades composées assez copieuses en grand format. Seul bémol : un peu trop de sauce dans la salade.
Brasserie simple, mais avec des petites de personnalisation : tuile de parmesan garnie de tomates et mozzarella dans la salade, brownie avec le café, ...
Toujours un mot agréable des serveurs, ça fait du bien !
Merci pour cette simplicité et cette convivialité, en plus d’une programmation d’évènements intéressante entre les soirées vin et les ateliers scientifiques du dimanche, sans oublier le menu enfant offert le week-end à midi !
"
188,juin 2018,"4,0","En plus du cadre agréable et chaleureux, le personnel est souriant et les plats arrivent vite sur la table. Très bonne soirée dans le restaurant, avec une viande super bonne, cuite exactement comme je l'avais demandé. Sans compter la possibilité de choisir deux accompagnements différents, ce qui rend le tout complet et copieux, mais laissant la place pour un bon dessert."
189,juin 2018,"5,0","C'est entre deux cours un vendredi midi que je suis venue avec neuf autres personnes. Nous avions une restriction de temps (de 12h30 à 13h30 pour le temps de pause) qui a presque été respectée. Notre commande a été prise rapidement et quand bien même nous avions un peu attendu (nous n'étions pas seuls et une table de 10 c'est déjà pas mal) on a tous été servis en même temps et c'était très bon !!
Personnel agréable, nourriture bonne et rapport qualité/prix pas mal oui.
Je recommande pour passer un bon moment même en groupe !"
190,mai 2018,"5,0","Habitué des lieux que je recommande, j'ai organisé un congrès en mai 2018 avec 40 personnes. Sur plusieurs jours, nous y avons pris nos repas midi et soir. J'ai particulièrement apprécié la capacité de l'établissement de mettre à disposition un espace privatif pour 40 et en assurer le service. Pour la restauration, l'accueil et le service, La Fabryk est à la hauteur de sa réputation. Je recommande tout particulièrement le Costière de Nîmes La Fabryk en blanc, rosé et rouge."
191,mai 2018,"3,0","Avis mitigé...
L endroit est plutôt agréable avec une deco sympa et un accueil plutôt chaleureux ... le problème est l inégalité des plats ...
Nous étions une dizaine à chaque fois et nous n avons pas été conquis par la nourriture . Viandes trop cuites , trop d huile dans les accompagnements , pas de saveur ou fade .
Un effort côté cuisine à faire donc ...."
192,mai 2018,"4,0",Tres bien accueilli chaleureusement service plus qu’ impeccable et bonne  cuisine très bien garni cadre tres agréable 
193,mai 2018,"5,0","Un super anniversaire-surprise dans la salle privative à l'étage... Rien à redire : très bon rapport qualité/prix, repas très correct, salle agréable avec possibilité de mettre de la musique et un diaporama, contact en amont très appréciable pour l'organisation...
Bref tout était parfait. Avec mes félicitations pour le professionnalisme et la gentillesse du personnel avec une mention spéciale pour Manon et Valentin au top !
Je recommande et je ferai de la pub autour de moi ! Bravo à l'équipe !"
194,mai 2018,"5,0","Dimanche en famille avec trois enfants, un accueil avec le sourire, une table bien dressée (assis sur un canapé très confortable), un animateur pour les enfants en attendant la commande, et qui plus est le menu enfant offert le dimanche midi.
Les plats arrivent très rapidement, avec le sourire, et tout est très bon et chaud.
Bref je ne peux que recommander."
195,avr. 2018,"5,0","Arrivée tardive, mais nous avons été super bien reçus. Service impeccable et nous nous sommes tous régalés avec des plats différents. 
À faire "
196,mai 2018,"4,0",Bon repas avec du personnel disponible et à l'écoute ! Service rapide malgré un groupe de 14 personnes !
197,avr. 2018,"4,0","Le cadre et très beau, les serveurs sont sympa. Les plats étaent bons et toute la famille a aimé.
Le plus: le concert live, qui a rajouté une très bonne ambiance au repas."
198,avr. 2018,"4,0","Le service n'est pas véloce et la salle est parfois bruyante, mais on y est mange correctement et l'ambiance y est toujours festive et détendue. Je recommande pour les familles, les amis et les collègues de travail. Le cadre est original et sympa, c'est une chance pour le 8e arrondissement !
Attention à surveiller la qualité des plats cependant, c'est vrai que vu l'endroit, on s'attend à un standing minimum et certains détails parfois montrent que ce restaurant a parfois la tentation du trop vite fait, surtout ces derniers temps... "
199,avr. 2018,"2,0","Je suis venue avec une amie végétarienne et nous avons choisi le burger vegan. Plat gras et sans saveur, les accompagnements : des frites grasses et des tagliatelles de légumes crues non assaisonnées.... c est cher pour un plat médiocre"
200,avr. 2018,"5,0",Burgers Généreux et riche en saveurs. Salade gigantesque et gourmande. Mention spéciale pour les cocktails maison ! 
201,avr. 2018,"5,0",Sur un conseil d'ami nous nous sommes rendus dans ce restaurant bien cool. Il est super grand. Les serveurs et serveuses ont été à nos petits soins. Accueil super sympa. La cuisine est agréable. Ambiance décontractée. On a fêter deux anniversaires et ce fut une agréable soirée. Ils ont du bon vin. Merci Solène. Je vais y retourner avec plaisir.
202,avr. 2018,"5,0","Restaurant vraiment top, personnels très sympathiques, cuisine top, prix correct. Accueil très chaleureux "
203,avr. 2018,"4,0","La Fabryk est un lieu dans lequel nous nous sentons bien, les serveurs sont souriants et agréables, les plats sont divers, bons et généreux. "
204,avr. 2018,"5,0","Nous avons passé une bonne soirée. L’ambiance était bonne, le service agréable, les plats que nous avons goûté nous ont satisfait ..! Merci 😊"
205,avr. 2018,"1,0","Réservation faite pour 12 personnes Attente interminable pour avoir deux assiettes de charcuterie avec notre verre d’apéro et on ne parle pas de la suite....
Les plaintes transmises aux serveuses les ont laissés de marbre !!! 
Pain blanc sorti tout droit du congélateur, la qualité sur les plats n’était pas là non plus 
Bref une catastrophe  "
206,mars 2018,"4,0","Ce n'était pas prévu et j'aime ça!
Un excellent moment entre amis autour de plats sobres mais bien préparés avec du goût 
Une ambiance musicale de très bon goût même si peut être un peu forte
"
207,mars 2018,"2,0","Ce restaurant nous a été conseillé par le réceptionniste de notre hôtel. Ce fut une déception, nous avions commandé un mojito, la serveuse nous a apporté un virgin mojito. Puis ma salade périgourdine ne contenait pas d'oeuf poche. J'ai également eu un temps sur le pain servi, peut-être décongelé car très blanc alors que le restaurant se présente comme utilisant des produits frais, tous les plats fabriqués maison (la glace aussi !?) Les toilettes étaient franchement sales et la musique trop forte. J'ai par ailleurs eu dû mal à comprendre le thème : ce restaurant se situe dans une ancienne fabrique auto et ce soir là, il était diffusé sur les écrans tv du rodéo et des sauts à motos ????"
208,mars 2018,"5,0","Endroit typique, accueil très chaleureux, énormément de choix pour les plats, tout le monde peut y trouver son compte tant le choix est étendu, de plus le jeudi soir nous avons eu la surprise d'avoir un magicien qui faisait des tours de très grande qualité, qui passait de table en table"
209,mars 2018,"4,0","Un peu loin du centre de Lyon mais proche de la maison de la danse arrêt mairie du 8eme tramway 2. La carte est variée avec des salades, des burgers, des pizzas, de la viande et du poisson ce qui permet à chacun d'y trouver son compte. À noter également des planches à partager ce qui permet d'y venir juste pour boire un verre. La Nourriture était bonne, mention spéciale pour l'agneau. Les portions d'acompagnement pourraient être un peu plus importantes. Les prix sont plus que corrects pour la qualité du repas (11e pour une salade,environ 13e pour une pizza et plat le plus cher à 18e).  Le soir ou nous étions il y a avait une ambiance musicale avec un chanteur."
210,mars 2018,"3,0","Carte de brasserie très honorable, avec un assez large choix.
Les pizzas sont bonnes, les plats corrects, en quantité et en qualité.
Le menu enfant est séduisant, et offert le dimanche midi pour un menu adulte.
Il y a en plus des animations scientifiques ce jour-là, programme idéal pour occuper et instruire les enfants tout en permettant aux parents un peu de tranquillité à table 😉
Nous venons donc régulièrement, l’ambiance et la deco sont en plus sympathiques dans cette ancienne usine.
Les soirées à thème sont à faire également, musiques, dégustations de vin, ...
Bref: une bonne adresse en toute simplicité mais avec de bonnes animations !"
211,mars 2018,"3,0","Nous avions réservé l'étage pour un repas d'une vingtaine de personnes. Le lieu est agréable, avec de la musique sympa et pas assourdissante comme c'est parfois le cas. Au niveau des plats, nous avons bien mangé : c'était bon et les portions étaient suffisantes pour des étudiants affamés."
212,mars 2018,"4,0",L'accueil est très chaleureux et convivial. Le service est rapide et les plats sont bons. Le cadre est également très sympathique. 
213,févr. 2018,"1,0","Si vous souhaitez vous détendre et passer un agréable moment en couple ou entre amis, surtout ne rentrez pas dans ce restaurant!!!!!!!!
Nous étions venus pour manger des moules frites, manque de pot, ils n'en avaient plus. Alors nous attendions une alternative à ce plat manquant, cependant, le choix du menu se limitait à salade ou... salade.
Lorsque la responsable voit sur nos visages notre déception et mécontentement, elle nous saute dessus en hurlant: ""c'est quoi votre problème? je suis la responsable, c'est comme ça et pas autrement!""
Quel professionnalisme! Bravo ma chère madame! 
Un peu surpris d'une telle agression et réaction, nous avons vite payé et quitté ce lieu des plus désagréables! Repas en famille plus que gâché!!! 
Passez votre chemin sincèrement!"
214,mars 2018,"5,0",Accueil agréable! On a super bien mangez.... Et bien bu ! Carte diversifié et plat copieux . Aucun regret 
215,mars 2018,"4,0","venu à 4 un soir, pour 20H30 nous avons eu une table sans réserver même s'il est préférable de le faire. 

Personnel très très à l'écoute, sympathique ! Très agréable 

Les plats sont raisonnables au niveau du prix et de bonne qualité. rapport qualité-prix bon! 

Un restaurant sympathique pour passer un moment sympa sans vider le porte monnaie pour autant. 

2 plats, 2 verres de vin, 1 ice tea : 40 euros.

Un peu compliqué de se garer dans le coin"
216,mars 2018,"5,0","Nous avons passé un très agréable moment entre amis.
Les plats étaient très bons, que ce soit les burgers, les pizzas et les desserts. Une petite pointe d'originalité dans chaque plat. 
Le cadre est très sympa à la fois industriel et chaleureux. Le serveur était très agréable et attentionné.
Cest une bonne adresse. Nous y retournerons avec plaisir."
217,févr. 2018,"5,0","Que ce soit le soir en amoureux, à midi en famille ou entre collègues, on passe toujours un bon moment. Le personnel est aux petits soins et sait rester discret, patient et souriant, efficace. Le plat du jour est toujours d'un excellent rapport qualité/prix ainsi que la cuvée de La Fabryk. Les animations du soir sont vraiment agréables et sympas.
Un bon point pour la déco... et ça compte aussi, les sanitaires toujours impeccables."
218,mars 2018,"4,0",Bon rapport qualité prix. Formules proposées  le midi à prix abordable. Service agréable et efficace.
219,févr. 2018,"5,0","Je vais commencer par l’ambiance du restaurant qui est très agréable, de la bonne musique, la décoration est super, ainsi que le mobilier. 
Pour ce qui est du service, jusqu’à présent je n’ai jamais eu à me plaindre, les serveurs sont très agréables, souriant, demande souvent si tout se passe bien. 
La cuisine est simple mais bonne. 
Jusqu’à présent rien à redire. 
Merci à la Fabryk."
220,févr. 2018,"5,0","Cuisine vraiment bonne, serveurs très sympathiques le tous dans un cadre magnifique, je recommande, en famille ou en couple vraiment bon restaurant."
221,févr. 2018,"4,0","Restaurant à prix abordable (20€, entrée/plat/dessert/boisson).
Le repas est très bon, authentique et traditionnel.
La décoration est sympathique et le personnel est accueillant."
222,févr. 2018,"5,0","Je suis extrêmement exigeant en ce qui concerne la qualité d'un ""Steak Tartare"".
J'ai pris le pari, et je n'ai pas été déçu, il était parfait. Je l'ajoute à ma liste des restaurants lyonnais sachant proposer un Tartare digne de ce nom (avec ""l'Est"" et ""Le Coq Rouge""). 
Mes cinq convives ont tous été satisfaits, tout était bon, la salade, le gratin, etc.
Le décor est original et agréable, l'accueil est souriant, décontracté et efficace.
A refaire à la première occasion."
223,févr. 2018,"4,0","Soirée agréable entre amies. J'avais peur que la grande taille du lieu procure un manque d'intimité mais nous ne l'avons pas ressentit.
La carte est variée, les burgers excellents. Le personnel agréable.
Nous y étions un jeudi soir et les petits tours de magie présentés à chaque table étaient de qualité.
Bref, nous reviendrons!"
224,févr. 2018,"3,0","Rien d excellent pour moi mais je ne peux pas dire que ce soit mauvais. J ai bien apprécié mon verre de vin mais peu de choix pour les végétariens et de la bouffe simplement bonne. 
Le décor et le service étaient agréables !
"
225,févr. 2018,"4,0","Bon rapport qualité-prix, enfin un resto sympa et chaleureux à deux pas de la maison de la danse ! Merci à Bernard, le serveur très attentionné !"
226,févr. 2018,"3,0","Déjeuner avec Bon rapport qualité prix
Service agréable et efficace 
Bon hamburger bien présenté 
À essayer. "
227,févr. 2018,"5,0"," Cadre et accueil sympathique, décors dans l'esprit ""hipster"" et carte très bonne. 
Le rapport qualité prix et correct, à essayer."
228,févr. 2018,"4,0","Nos amis avaient privatisé la petite salle du haut pour leur anniversaire commun. C'était la première fois que je me rendais dans ce restaurant et j'ai été agréablement surprise par la décoration.
Les serveurs étaient très sympathiques, la nourriture et les boissons n'ont jamais manqué. Les gâteaux étaient cependant assez ""standard"" mais tout de même très bons.
Nous avons apprécié la sono et le vidéoprojecteur mis à disposition, il manquait cependant de chaises et de porte manteau !
Nous reviendrons pour tester les plats à la carte et profiter d'un concert !"
229,févr. 2018,"4,0","Sourire et trés bon accueil trés bon service. Jolie cadre.  Table ronde pour 5.
Les hamburgers trés bons. 
Dommage que les entrecôtes étaient pleine de nerfs. Un trés bon moment en famille. "
230,oct. 2017,"3,0","Restaurant sympa dans l’ensemble deco style industriel très bien faite ! 
Petit concert les mercredis et quelques soirées organisées 😉 restaurant à faire entre amis. Ne pas s attendre à des merveilles niveau bouffe et rester dans les plats cuits. Nous avons été 3 à être malade avec un tartare de bœuf 🥩.
À faire quand même malgré ça ."
231,janv. 2018,"4,0","Nous avions besoin d'un service rapide et nous l'avons eu. Serveurs très gentils et de bons conseils. Un petit bémol sur les desserts que nous avons trouvé décevant  (crème brûlée et cheesecake).
Petit groupe de jazz dans un coin, très agréable. 
J'y retournerai avec plaisir."
232,janv. 2018,"3,0","Restaurant situé à quelque pas de la Maison de la Danse de Lyon. 
Cuisine sympathique, perso j’ai été déçue par ma viande qui était plutôt tiède même si elle était tendre et de qualité.
Les accompagnements sont originaux (lentilles corail au lait de coco).
Prochain spectacle, on y retournera sûrement "
233,janv. 2018,"3,0","très bon accueil le service est très correct, par contre je doute sur les desserts 9 euros un paris Brest qu'on penserait succulent vu le prix, chou de la veille, donc pas frais qui se décolle comme si il n'avait pas été fabriqué avec le bon praliné qu'on attend surprise le même gout qu'un praliné danette!! donc je suis tres mécontente moi qui suis très gourmande"
234,janv. 2018,"3,0","Nous sommes venus pour la 1ère fois à La Fabryk pour boire un verre entre collègues. Le cadre est sympa mais malheureusement nous sommes tombés sur une serveuse pas très agréable et pas très compétente. Nous voulions partager des choses à manger, celle-ci n'a pas hésité à nous proposer des frites mais aussi des lentilles ou bien des coquillettes... Enfin, lors du règlement, elle n'a pas su diviser la note par 8. Certaines personnes ont payé 3€ de plus que les autres..."
235,janv. 2018,"3,0","Serveur très pro et rapide, l'entrée dont j'ai oublié le nom été bonne, mais pour le plat principale (autruche), je n'ai pas aimé la préparation. Niveau gout je n'aurais pu faire la différence avec un bœuf bourguignon, c'est dommage pour ce genre de viande."
236,janv. 2018,"4,0","Ce midi déjeuner avec un collègue à la Fabryk. C'était une première pour moi.
Tout d'abord la déco : pas mal... Bois, couleur rouge par touches, plafond bois avec poutres, bibliothèques en bois par ci par là avec livres... mélange de sièges style industriel noir/rouge et sofas rouges... lustres ""industriel""beau mélange qui m'a plu.
Reçus avec prévenance et sourires. ça commence bien.
Nous sommes pris en charge par Célia, serveuse prévenante douce et efficace.
Nous choisissons le menu à 12.90 pour ma part je prends entrée : soupe de panais (pas mal- bonne portion) et plat du jour raviolis aux 4 fromages. Boisson ; 1/2 l Vittel.
Mon collègue a choisit le même menu mais plat du jour raviolis aux 4 fromages et café gourmand servi avec 4 petits desserts : 2 macarons, une petite verrine de mousse au chocolat et un petit gâteau mousse aux fruits - Un verre de vin rouge.
Le total a fait moins de 37 euros. Raisonnable pour 2.
Le service était attentif, Pas d'attente... Bref avis favorable pour une première fois.
A revoir un soir..."
237,déc. 2017,"5,0","Je mets rarement la meilleure note et là je ne pouvais faire autrement. L'accueil a été excellent, on nous a dirigés dans un coin du restaurant qui produisait une ambiance romantique, feutrée, tamisée et un peu à l'écart de la très grande salle. Des chants de Noël résonnaient et le serveur fut très à l'écoute tout au long du repas. Et au niveau de la nourriture rien à dire, c'était exceptionnel !!!... Nous avons hâte d'y retourner pour tester le reste de la carte. Le service était relativement rapide entre les plats. C'est un restaurant convivial mais aussi romantique pour un repas en amoureux. Nous on y allait pour notre rituel du samedi avant noël et je peux dire que l'on pas été déçu, c'était surprenant."
238,déc. 2017,"4,0","Je suis allé à la Fabryk pour un repas entre amis et collègues et nous avons passé un très bon moment. Les plats étaient bons mais il y a quelques petits problèmes d’assaisonnement à revoir. La salade périgourdine en entrée: délicieuse mais l’œuf n’avait aucun assaisonnement et la vinaigrette était très fade, quel dommage car le reste (magret, foie gras, compotée, gésiers) était parfait. En plat principal j’ai pris la volaille gratinée au reblochon avec le gratin dauphinois, la volaille était délicieuse mais le gratin dauphinois contenait bien trop de sel et de poivre(!!!), opinion partagée par tous les convives. En dessert, le cheesecake à l’orange était décevant car aucun goût d’orange à l’horizon ! La base au spéculos et l’appareil au fromage étaient délicieux mais il manquait l’orange annoncée dans l’intitulé. Quelques petites choses à revoir donc qui feraient de ce repas un grand repas.
Le service était très sympathique, peut-être un petit peu long, mais la bonne humeur du personnel compense. J’ai beaucoup aimé le décor et l’ambiance du lieu. Je pense revenir."
239,déc. 2017,"3,0","Nous étions une table de 15pers. Soirée moules / Frites et Caparpaccio à volonté + dessert. 
La qualité était moyenne et le service correct mais pas super efficace : les moules sans frites et quand les frites arrivent les moules sont finies..."
240,déc. 2017,"4,0","Un très bon mauvais de détente avec mes amies autour d’une table ronde! Merci au serveur Willy pour sa bonne humeur et son professionnalisme :)

On a aimé l’ensemble de nos plats pizzas et burgers pour Mes amies et salade Cesar pour ma part ! 

Les +: 
- carte variée 
- Bon rapport qualité prix 
- quantité satisfaisante
- endroit convivial 

À refaire ! 
"
241,déc. 2017,"4,0","Pot de départ d entreprise avec 20 personnes. L équipe nous avait réservé un endroit un peu à l écart au calme on a même eu le droit à 1h de plus que la fermeture. Le repas n était pas transcendant mais l ambiance à rattrapé tout ça. Idéal donc pour les groupes.
Merci à vous. "
242,déc. 2017,"4,0","Endroit très spacieux, pas trop bruyant, lumière tamisée. Plat le burger !! Très très bon. On croit on départ que les quantités sont un peu juste. Mais au final très bon jugement les quantités sont parfaites. Un délicieux burger parmi les 3 meilleures que j'ai eu déjà goûté. Au dessert un moelleux chocolat Nutella, boule de glace vanille, praline rose. Parfait cette petite douceur....pour finir le repas. Le vin un coteau lyonnais que je conseille. Le service très attentif, souriant, chaleureux. Très bonne adresse. "
243,déc. 2017,"4,0","Du fait de la proximité de notre hôtel, nous nous rendons à la fabryk ... 
nous n’avons pas été déçu ... large choix sur la carte ... 
fan de burger, nous partons là dessus ... un délice, accompagné de frites maison... rapport qualité prix correct .. 
le seul bémol, le prix du vin ... 
sinon cadre sympa, idéal pour dîner en couple, en solo ou même apéro avec des amis (planche dégustation) 
Une bonne adresse donc à noter dans ces tablettes 
Merci à l’équipe "
244,déc. 2017,"5,0",Ce restaurant a été notre cantine pendant une semaine de salon professionnel. Accueil excellent du personnel. Très bons Burger et plats. Bonne bière et très bonne carte de vin au verre.
245,nov. 2017,"5,0","j ai prie la formule moules et carpacio a volonté , c etait tres bon et service rapide , le serveur lorenzo et tres bien rapide et sympa avec la glace super tout sa pour juste 19e90 , et la biere 50cl a 4e en happy hours , je vous le recommande . ¨PS je me suis permis de laisser 1e74 de pourboire"
246,oct. 2017,"4,0","J’ai mangé deux fois à ce restaurant à midi. Ils sont accueillants et la cuisine sympa, surtout la sauce poivron est très délicieuse ;) "
247,nov. 2017,"2,0",Cadre sympathique. Bon service. Par contre le rapport qualité prix n est pas du tout au rendez vous. Nous ne souhaitions pas manger le plat national français qu'est le Hamburger. Nous avons donc opté pour une grande salade océane à 16e. Elle ne les vaut pas. Clairement. Ensuite deux boules de glace. Bonne rien à dire. En guise de boule nous avons eu droit à deux demi boules. Est-ce la politique de la maison ou la négligence des cuisines. Bref  on est pas à quelques euros mais on est censé en avoir pour son argent. Vu la concurrence sur Lyon je vous conseille d aller ailleurs.
248,nov. 2017,"3,0","Ambiance conviviale 
Carte avec du choix 
Plats, poisson ou viandes en passant par les burgers et par des créations originales type ravioles façon tartiflette, de bonne facture 
Coût intermédiaire 

"
249,nov. 2017,"3,0","Des points positifs dans ce restaurant : 
- la salle est superbe avec différents espaces conviviaux, un grand bar, et une petite scène pour les spectacles, un baby-foot, des canapés...).
- le personnel paraissait suffisamment nombreux ce soir là en rapport du nombre de clients. Willy est sympathique.
- le service qui est rapide...  C'est bien sauf quand on n'est pas pressé pour dîner !
Les points négatifs :
- la carte qui est un vrai fourre-tout : pizzas, burgers, plats traditionnels...
- la rapidité du service n'exclut pas de faire chauffer les plats, à défaut de les préparer à la commande ! En plus, c'est plutôt fade et décevant (blanquette, poulet reblochon).
- Les desserts moyens (Paris-Lyon, coupe tatin). c'est bien d'être créatif mais si on n'a pas ce talent, autant refaire les basiques."
250,oct. 2017,"3,0","Le service est super ainsi que le cadre. Nous avons trouvé le personnel disponible et efficace.
La carte des plats est assez fournie.
Le repas était bon mais classique, rien de ce qui pourrait surprendre.
A essayer pour découvrir et avoir son avis."
251,nov. 2017,"5,0","Vous souhaitez un endroit agréable ?
Vous souhaitez déguster des bons plats ?
N’hésitez pas ! Nous dînons dans ce restaurant chaque semaine et je vous le conseille. 
"
252,nov. 2017,"4,0","Repas du soir pris récemment dans ce restaurant. L’accueil et le service sont sympathiques, souriants et agréables. Les pizzas sont très copieuses et très bonnes. La bière blanche a la pression est fraîche et très bonne. Attention cependant : l’huile à mettre sur les pizzas est hyper épicée ! Une très bonne adresse à connaître donc"
253,sept. 2017,"3,0",Repas d’affaire à midi dans ce restaurant. Très déçu du service ainsi que du repas dans son ensemble. Le cadre est sympa quand même. Surpris du résultat après avoir lu les autres avis. En résumé décevant.
254,oct. 2017,"5,0","Du personnel super sympa, du bon vin, un large choix de plats qui allie quantité et qualité. Beaucoup de places donc pas forcément besoin de réserver  "
255,oct. 2017,"5,0","Ma mère et moi avons pris le plat du jour et c'était délicieux
Le cadre est agréable.
Le personnel est aussi sympathique
Enfin bref, à tester sans hésitation !"
256,oct. 2017,"4,0","Seul resto situé entre la maison de la danse et la salle de sports Mado Bonnet, il s'impose. Brasserie avec des plats sympa,  prix corrects, rien à redire. "
257,oct. 2017,"5,0","très contente de ce moment convivial passé dans ce restaurant, salle très sympa, tendance et agréable, repas très copieux et bon , serveuse vraiment parfaite.. que demander de plus.. si ce n'est de revenir prochainement tester une soirée jazz et leur ""bar à vins"""
258,oct. 2017,"5,0","Une salle magnifique, une jolie carte avec de très bons plats et surtout de la pression de la brasserie du Mont Blanc.
👍👍👍"
259,oct. 2017,"4,0",Ce concept de brasserie est moderne et idealement situe a 2 pas de la maison de la danse ! Du coup possible d'y manger tot et en nombre. La carte est classique mais bien executee ds l'assiette et le service efficace ! 
260,oct. 2017,"3,0","Nous avons été déçues par le principal (pour nous en tout cas!): la qualité dans l’assiette. Le tartare de saumon manquait d’assaisonnement et le burger aurait mérité d’être servi dans un meilleur pain.
Pour autant, le cadre est agréable, tout comme le service! Un magicien est même venu nous faire un petit tour de carte fort divertissant.
Dommage donc que l’assiette ne soit pas à la hauteur de tout le reste!"
261,oct. 2017,"4,0","Tout était très bon , le service était bien 
Le serveur aurais pu être un peu  plus souriant .
À part ça je recommande."
262,oct. 2017,"3,0",Endroit plutôt sympa avec de beaux volumes qui évitent la promiscuité et une décoration vraiment chouette...une carte sympa...mais...comme dans bcp d endroits de nos jours malheureusement un manque de personnel...et vous vous retrouvez avec des plats pas chauds...ce qui est une véritable fausse note...dommage...
