,Date,Notes,Commentaires
193,août 2016,"5,0","Très bonne ambiance, le personnel est adorable, des produits originaux que l'on ne trouve pas partout. je reviendrais c'est sure"
194,avr. 2017,"4,0","Super endroit pour déguster de bonnes bières entre amis. Large choix de bagels, les repas sont copieux. Seul bémol, le restau est très bruyant.
Les prix sont abordables."
195,mars 2017,"5,0","Nous étions de passage à Lyon pour la tournée d'un groupe de musique et nous avons découvert par hasard ce petit snack bien sympa ! 

La décoration est très originale, un peu décalé, old school mais super stylé avec une clientèle relativement jeune. La jeune serveuse est très agréable, souriante, et la nourriture super bonne sans oublier les bières allemandes !! 

Bref on a adoré le concept, la déco, l'ambiance c'était top ! Si on repasse à Lyon un jour on y reviendra sans hésiter c'est sûr !"
196,avr. 2017,"4,0","Ambiance tres sympa, et des plats qui sont bons. Ce restaurant va satisfaire les papilles de tous. Enfants, famille et pro, il y en a pour tous."
197,mars 2017,"3,0","Lieu sympa, clientèle jeune, concept intéressant.
Par contre, la nourriture est plus que quelconque. Bagels industriels, sauces quelconques, potatoes inintéressantes... la qualité n'est guère meilleure que celle des chaînes de fast-food américaines. Pour le même prix, on mange beaucoup mieux ailleurs. Bref, déçue.Je n'y retournerai pas."
198,mars 2017,"4,0","Le lieu et le concept de cet établissement est original. C'est la détente assurée. Les bagels sont très bon et n'oublions pas les bonnes bières. 

Je recommande ce restaurant/bar"
199,mars 2017,"5,0","Tres bonne soirée, bonne ambiance et de très bon bagels et cocktails ! Estomac bien rempli en partant ! "
200,févr. 2017,"5,0",Les bagels sont délicieux et le service toujours agréable. Le baltika est mon favori et les potatoes sont très bonnes. La décoration est magnifique et l'ambiance Berlinoise est là. Merci pour ces moments de plaisir et pour le grand choix de bières ! 
201,mars 2017,"4,0","À nouveau de passage dans le restaurant cette fois ci dans le ""nouveau"" plein centre. Bagels de qualité service rapide. Décoration toujours aussi atypique. Un rapport qualité prix toujours au rdv et des bières toujours aussi bonnes. "
202,mars 2017,"5,0","A la recherche d un point de chute pour un afterwork (30 personnes !) la réputation de ce kaffee m a amené à les contacter. Le personnel a été aux petits soins pour l organisation et le service le jour même, extrêmement arrangeant avec notre groupe. Les bières proposées sont toutes de qualité, de même que les plats servis, le tout à un tarif plus que correct. Et l expérience s est confirmée lors d un autre passage en comité plus restreint. Ce kaffee est souvent plein et on comprend vite pourquoi."
203,févr. 2017,"5,0","hamburger et bagel sont excellents les patatos  sont parfaites  les produits sont frais
super ambiance il faut aussi savoir qu un deuxieme est situé rue TUPIN   qui est la copie conforme 

Genial"
204,févr. 2017,"5,0","Super sympa avec des produits frais une bonne ambiance cocktail simple mais efficace 
On ne reste pas sur sa faim à faire aussi celui de la rue Turin "
205,févr. 2017,"5,0","Une super adresse pour manger sur le pouce à des prix défiant toute concurrence dans une ambiance jeune et décontracté,avec des Burgers et bagels copieux et originaux et en plus délicieux;l accueil super sympa!franchement le top!!!bravo"
206,févr. 2017,"5,0","hamburger excellent, patates parfaites, rapidité et sympathie du service. si on est pressé,
c'est une adresse incontournable et les prix sont très corrects"
207,nov. 2016,"3,0","Un bon moment passé le midi, pour manger un p'tit truc, pas très grand et les tables assez proches. Risque d'accident pour les assiettes, attention.
Le personnel est assez sympa. J'ai pris une bière, sans être grande connaisseuse et ça va j'ai bien apprécié. Dommage pas assez de choix pour les hamburgers tous au boeuf si je me rappelle bien. Néanmoins le bagel était bon. Je reviendrais je pense. Espérons qu'il y aura moins de monde."
208,janv. 2017,"5,0","Un bel endroit en plein coeur de Lyon pour manger rapidement. Plats de tonalité germanique, très bonne ambiance et prix raisonnables. Mes filles ont adoré."
209,févr. 2017,"4,0","Un endroit très sympa pour venir boire une bière allemande et manger entre amis/collègues. Les burgers sont très bons.
Seul bémol le lieu est un peu bruyant."
210,janv. 2017,"4,0","Nous avons testé les spécialités de Bagels, très copieux, assez bons, peut-être un peu sec pour les fans de bagels. Equipe très professionnelle et dynamique."
211,déc. 2016,"5,0","J'y vais souvent pour les déjeuners ou dîners, beaucoup de choix, les plats sont excellents. Même si parfois les plats prennent du temps à arriver, ça en vaut la peine!"
212,janv. 2017,"5,0","Je fréquente régulièrement le Kaffee Berlin depuis cet été, et je suis toujours hyper satisfaite de ce que j'y mange, j'ai testé presque toute la carte, hamburgers, salades ou bagels, tout est très bon, mon pain préféré c'est celui au fromage épicé, une tuerie ! Mon mari adore les bières du moment, faites confiance au personnel pour vous conseiller, moi j'adore le Red Lime et le must pour finir c'est le cookie maison... et un shooter ! Je suis très fan de ce lieu et de son ambiance surtout l'été avec la terrasse, les serveurs sont très sympas et souriants ! Le KB est victime de son succès surtout les WE avec toutes les demandes Foodora et il arrive que ce soit un peu long, essayez d'arriver pas trop tard vraiment ça vaut le coup ! Et si vous êtes sur la presqu'île allez au KB de la rue Tupin, c'est la même carte et tout aussi top !!! Bon app' !"
213,oct. 2016,"4,0","Bonne ambiance, le service est agréable et dynamique.  La cuisine est bonne et copieuse. Nous avons passé une bonne soirée et le tout à un prix correct."
214,janv. 2017,"4,0","Hier vers 14 heures...le restaurant semble archi plein mais on nous accueille chaleureusement.
Service très sympa, très personnalisé .
L ambiance est bonne enfant .
La cuisine est tout à fait agréable.
a refaire "
215,déc. 2016,"4,0","Première fois que je venais ici, je n'ai pas été déçue. J'ai pris un groß burger qui était très bon avec une planche de fromage en apéro, accompagné d'une bière pression. Le service était bien, une des serveuses était tout de même plus aimable que l'autre mais tout allait très bien quand même. Les prix sont très corrects. "
216,déc. 2016,"4,0","Service qui envoyait malgré un monde de fou, serveurs très agréables et prévenants. Carte sympathique, nourriture bien copieuse, agréable à manger. Restaurant qui a un véritable caractère. Seuls inconvénients: la salle est assez  petite, donc nous sommes tous les uns sur les autres et la salle est par conséquent très bruyante."
217,déc. 2016,"2,0","Service long, en décalé  (alors que nous n'étions que 6 avec seulement des boissons et des desserts) et avec des oublis... serveur pas très agréable... décevant..."
218,déc. 2016,"5,0","Service agréable et bonne humeur 
Lieu atypique qui sert de bons burgers bagels et bières
Ambiance sympa et toujours plein 
On choisit son pain et son accompagnement 
Endroit sympa à faire "
219,nov. 2016,"1,0","Le barman est agressif avec la clientèle, répond de manière vexante et non-commerçante aux clients du restaurant pendant qu'il prend des shots avec ses amis."
220,nov. 2016,"5,0","On m a dit qu ici on mangeait les meilleurs bagels de Lyon.  Malheureusement,  je n ai pas de point de comparaison mais c était copieux,  bien garni et très bon ! "
221,nov. 2016,"5,0","Après avoir fait un premier essai sur place et avoir été ravis par le goût et le service que peu proposer Kaffe Berlin, nous avons recommencer l'expérience pour une livraison avec la formule pour 2. Au programme 2 burgers, avec accompagnements, 2 shorts et 1 bière. Nous avons eu la chance de recevoir deux bières et une portions de potatoes supplémentaire. Un régal, un plaisir et une belle surprise. Je recommande sans aucuns doutes ! (Merci à vous pour ces petit plus qui on enchantés notre soirée) "
222,nov. 2016,"4,0",Bagels et hamburger et grillades de toute sorte. Lieu atypique très bon accueil beaucoup de jeunes je vous le conseille
223,oct. 2016,"5,0","De la cuisine faite maison
Un large choix pour de bagues et burger, avec des saveurs venues d'allemagne ! Pour accompagner le plat une bonne bière allemande (un large choix également). Des desserts également très bons ! Mon préféré reste le cheese cake !
Depuis 2 ans à peu près j'y vais et je ne suis jamais déçue ! 
Pour info ils ont ouvert un 2nd Kaffee berlin en ville, pas loin de l'arrêt de bus et métro ""cordeliers"" !
Ambiance conviviale et très bon repas !"
224,avr. 2016,"5,0",Petit séjour en Allemagne lors de ma dernière visite au kaffee berline ! Tout d'abord le décors qui se place dans un style Allemagne de l'est ( la petite fille sur le mur m'a fait froid dans le dos ) ! En tout cas on s'y croit ! Ensuite l'assiette ! Le bagel accompagné de Frites est excellant et le rapport qualité prix est top ! Petit bémole la salle est un peu bruyante ! Cependant je vous le recommande !
225,oct. 2016,"5,0","De très bon bagels, des bières allemandes super variées, pour un prix tout a fait raisonnable, c'est toujours un plaisir d'aller passer une soirée au kaffee berlin."
226,oct. 2016,"4,0","restaurant très sympathique , un bon service ,des plats de qualité  copieux avec des petits  prix . à ne pas manquer "
227,nov. 2016,"4,0","Endroit sympa avec un personnel accueillant. Large choix de bière. Une cuisine simplement style burger ou baggel mais très bon
J'ai passé un bon momrnt"
228,nov. 2016,"4,0","Original, très bon. Service sympa ! Rapide ! Je recommande au max! De plus les prix sont abordables."
229,oct. 2016,"5,0","C'est le restaurant à côté de la fac où il faut s'y rendre . Cette endroit est génial ils font de bonnes bières de super burgers ,bagels... "
230,oct. 2016,"1,0","J'ai voulu aller dans ce restaurant tôt pour ne pas finir trop tard... arrivé 12h30 reparti à 13h50 sans avoir mangé! On devait attendre encore 10 minutes pour avoir nos plats... sans nous avoir indiqué un quelconque délai lors de la commande. Le pire étant deux choses les commandes à emporter défilaient et la condescendance du patron en nous voyant partir :""alors les jeunes y a un problème "" oui il y en a un j'ai 34 ans et je n'aime pas être traiter de cette manière par un mec de 38 ans qui ne sait pas gérer une entreprise (j'y arrive bien)"
231,oct. 2016,"4,0",Burgers et bagels de qualité. Bien garnis et fait avec soins. Potatoes un peu trop croustillantes à notre gout mais bonne quand même ! On recommande 
232,oct. 2016,"4,0","Carte riche et variée allant des bagels aux salades en passant par les spécialités culinaires allemandes ! Je me suis d'ailleurs laisser séduire par leur Currywurst. Sauce curry gourmande et saupoudré de curry en poudre ! Miam ! L'accompagnement abondant de potatoes suffit pour nous caler. Et les bagels chez mes voisins de table donnaient super envie !
Nous n'avions pas réservé donc nous avons mangé en bas à l'entrée. L'espace est assez serré d'une table à l'autre et le cadre était bruyant, on s'entendait difficilement. Mais néanmoins, la bonhomie et le sourire de l'équipe des serveurs rattrapent tout !"
233,oct. 2016,"4,0","Ambiance très sympa, jeune et dynamique
Nous avons pu déguster un bagel original accompagné d'une bonne bière allemande"
234,sept. 2016,"3,0","Cela change d'un simple Macdo 
Très bon bagel et burger , convient pour des petites faim ou grande faim . 
Prix correct 
Conseille de réserve car beaucoup de monde , un peu d'attente pour les plats , le responsable a fait un geste commercial et le personnel est top : souriant , serviable . "
235,oct. 2016,"5,0","Plutôt destiné à une clientèle d'étudiant cet établissement accueille une population de tout âge. 
Il suffit de quelques visites pour devenir un habitué, et avoir sa commende enregistrée dans l'esprit des serveurs (très utile lorsque la mémoire flanche...)
Bières de rêve, alimentation rapide (Hamburger and co) d'un excellent rapport qualité prix. Ce qui n'est pas négligeable est un stationnement aisé.
Un autre établissement de cette enseigne a ouvert rue Tupin dans le cœur historique de la presqu'île."
236,oct. 2016,"4,0","Nous n'avons pas mangé sur place mais avons pris à emporter. Repas tout à fait conforme à la demande, pas d'oubli de produits. Attente correcte et repas très bon ! Je recommande Les bagels !!! Accueil très sympathique !
"
237,oct. 2016,"3,0","Suite aux bon avis nous avons choisi avec 4 amis de manger au kaffee. Nous avons été un peu déçu pour plusieurs raisons : 
- Nous avons pris une assiette de charcuterie pour l'apero qui n'as pas de vraiment de goût particulier et à l'apparence était du prédécoupé vendu sous vide.
- Les burgers sont corrects mais vraiment sans plus et le serveur a oublié une demande de supplément.
- Enfin la bouteille de vin de Cotes du Rhône était franchement pas terrible...

Toutefois le service a été plutôt rapide malgré les nombreux burgers à emporter.
Au vu des avis il faut rester sur les bagels, burgers et la bières que nous n'avons pas eu le temps de goûter. "
238,oct. 2016,"5,0","J'y vais régulièrement avec mes amis, ma famille. Toujours très contents ! Bonne ambiance ! Toujours agréables ! Geste commercial pour se faire pardonner de l'attente. 

Niquel"
239,sept. 2016,"5,0","Le Kaffee Berlin est définitivement le meilleur bar du quartier sans souci. Autant pour sa carte de bière, très variée, avec des prix très abordables notamment lors de l'happy hour, ainsi que pour ses Bagels & ses Burgers absolument délicieux. 
Les serveurs sont toujours très agréables.
Il est parfois juste un peu difficile de trouver une place en terrasse (victime de son succès)"
240,sept. 2016,"5,0","Une bonne bière en terrasse (ou chez soi avec la formule à emporter), gage d'une bonne soirée !
Un large choix de boissons (et pas que de la bière !)
Les cheeseburgers sont également très bons !"
241,mai 2016,"5,0","2 fois que je viens à Lyon et 2 fois que le Kaffee Berlin est fermé ! Snif. 
C'est pourtant pour moi une étape obligée, tant les bagels sont bons. A chaque fois la qualité, la quantité, la rapidité et la gentillesse de l'accueil sont au rendez-vous. 
Je reviendrai à Lyon juste pour eux - et pour la copine qui m'a initié au Kaffee ;-)

Alors c'est sur, avec des bagels et des grosses fritatoes (un mix délicieux entre la frite et la potatoes quoi), vous faites exploser le compteur à calories, mais c'est pour la bonne cause.

Et foutu pour foutu, vous prendrez bien un petit dessert ?"
242,sept. 2016,"5,0","Je conseille fortement ce restaurant c'est convivial , familial et les serveuses et serveurs sont cool et sympathique . "
243,juin 2016,"5,0","Des burgers vraiment excellent, des frites-potatoes aussi. 
Temps d'attente moyen. 
Un prix assez élevé, mais la qualité est au rendez-vous.
Je recommande grandement."
244,sept. 2016,"5,0","Agréablement surpris par la qualité du repas et la gentillesse du staff..
Si vous avez envie de manger de bons Burgers alors l'endroit est fait pour vous ! "
245,sept. 2016,"4,0","Livré tout chaud via les services à vélo! 
Yummi! Les frites sont délicieuses
Et le bagel bien conséquent !"
246,sept. 2016,"2,0","Plus d'une heure pour avoir quelque chose à grignoter ! 
Les bagel sont bons, la serveuse très sympa , mais le temps d'attente est clairement inacceptable ! On voit les livreur foodora et Delivroo attendre eux aussi 45 min avant d'avoir leur plat à livrer.. Il y a clairement un probleme dans ce restaurant : embaucher des personnes en cuisine ou diminuer le nombre de couverts....!! "
247,sept. 2016,"5,0","La nourriture est bonne et les prix défient toute concurrence.
Parfois l’attente est longue mais rarement quand on vient à deux.
Mais surtout: un sens du service remarquable. Une super équipe.
Je suis une habituée des lieux, mais quand même: je n’ai jamais vu un restaurant offrir un plat qui avait un peu trop cuit, ou encore nous offrir à emporter les plats que nous ne pouvions finalement pas manger à cause d’une attente trop longue. Chapeau !"
248,sept. 2016,"2,0","Bien que les burgers était bons, l'humeur du serveur apparemment manager du boui boui peut gacher votre moment convivial entre amis. Ne posez pas de questions, même si la réponse est sensé être courte, monsieur vous demandera de relire la carte avant de choisir...... 
Juste pour choisir une bière le ton est déjà exécrable, je précise quand même que si vous souhaitez manger là bas, il faut sortir une bonne vingtaine d'€, et lorsque l'on demande 2 blondes en pressions, il rétorque d'un ton plus qu'exécrable ""un demi, une pinte, un gallon???"", mon ami lui fait subtilement remarqué qu'en général, en France, dès qu'on demande une bière, c'est un demi. Sachez que Môsieur ne prend pas les remarques :
""Vous n'allez pas m'apprendre mon métier, on est pas au PMU ici""
Agressif comme c'est pas permis, du début jusqu'à la fin, il n'était même pas sur la défensive, il était dans la provoc. Une amie demande donc sa bière en demi :
""Vous voyez?! Elle elle demande sa bière correctement au moins!"".

Enfin bref vous imaginez un peu le topo, je déballe pas tout car je pourrait écrire un roman. Sérieusement si vous voulez manger dans le coin, à 10m il y a le Ninkasi, des meilleurs bières, des très bon burgers, et un vrai service pour moins cher."
249,sept. 2016,"4,0","Joli restaurant dans lequel on se sent à Berlin.
Les plats ne sont pas excessivement chers, copieux et bien préparés. Ils proposent même les services à emporter avec foodora.
Petit plus : le plan du métro berlinois peint sur le plafond des toilettes 😊"
250,sept. 2016,"4,0","Super concept,la déco top,les serveurs vraiment sympa,et le repas ( bagel et Burger)  vraiment bon! Je suis contente d'y avoir été et j'y retournerai! Les bières aussi étaient bonnes ! Je recommande ! "
251,août 2016,"5,0","Un café restaurant branché à coté de l'université Lyon 3. 
Le cadre est totalement en phase avec la thématique berlinoise : déco industrielle d'un autre temps, à la fois décalée et moderne. On vient ici pour boire une bière berlinoise par ex ou pour manger un bagels, un burger ou une salade. Le goût est présent et le choix assez large. 
L'accueil est sympathique, l'ambiance plutôt jeune et festive tout en restant bon enfant. 
Les prix sont plus que corrects : avec une boisson + bagels + frites il faut compter une petite quinzaine d'euros par personne. 
Et même si on a l'impression d'être à Berlin : les mojitos et les rhums arrangés valent aussi le détour. "
252,août 2016,"5,0","Super resto, à la sortie du métro sans souci ! Salades, baggles et burgers maison et de qualité ! Les bières, je ne vous dis que ça et les cocktails sont délicieux ! Le service des plus sympas ! Resto bien vivant pour bons vivants ! Petit bémol (mais tout petit alors) la salle est un peu bruyante !"
253,mai 2016,"4,0","De la bière de qualité à un prix abordable. De la bonne musique et même des concerts. Si vous êtes dans le quartier et que vous avez soif, je conseille!"
254,juil. 2016,"4,0","Cadre sympa, service agréable . Un peu bruyant. Choix de bières allemandes. A la carte : bergers,  bagues,  salades."
255,juin 2016,"4,0","Le lieu est bondé, à proximité des facs mais l'ambiance est bonne et l'atmosphère germanique ressort tout de suite!
La carte est plutôt sympa entre bagels chauds ou froids, burger ou currywurst. Bière allemandes et le jagermeister coulent à flot. Bon rapport qualité prix, plats assez copieux. À refaire.
Gros bémol par contre car salle très bruyante."
256,juin 2016,"2,0","Ce jeudi midi nous étions une table de 15 et on a attendu plus de 1h30 avant d'être servis. Si on n'avait pas relancé la serveuse on y serait encore...
Heureusement pour se faire pardonner le restaurant nous a offert les bières après qu'on ait un peu insisté.
En plus tout ceux qui on demandé des burgers saignants les ont eu bien cuit..."
257,juin 2016,"5,0","J'ai eu l'occasion d'essayer ce bar avec une amie, j'en avais déjà entendu parlé en bien et ça s'est plutôt bien confirmé. Le bar est très populaire, beaucoup d'étudiants, de jeunes, bonne ambiance et déco sous le thème de l'Allemagne. La musique est un peu fort, mais on arrive à s'entendre parler encore. On retrouve des boissons et des plats typiques du même thème. Une bonne découverte, je le conseille vraiment."
258,juin 2016,"5,0","Un asiatich ou un gibraltar ? Peu importe, ils sont tous bons ! Parfait pour les petits budgets, les amoureux de la bière et d'une ambiance atypique. J'aime beaucoup cet endroit. C'est un passage obligé entre amis. "
259,mai 2016,"4,0","Bien situé à côté de la fac,
les plats sont assez sympa et le serveur côté rue assez sympathique.
Les prix restent corrects et le service assez rapide.

C'est très fréquenté à midi comme le soir!!!"
260,mai 2016,"1,0","Bonjour,

En présence de notre prof nous étions 6 à manger.

Si les bagels sont copieux, ma salade ne l'était pas ! A 9,50 € dressée dans une assiette plate ne donnait pas envie ....elle est bonne puisque que de garniture .......La remarque faite au serveur en comparaison au ninkasi l'a complètement braqué. Au lieu de défendre le resto il a répondu ""je vous réserverai une table au ninkasi"".

Merci pour cette réponse, je réserverai directement moi même, au ninkasi il y a ce service client inexistant dans ce resto.

"
261,mai 2016,"4,0","Déjeuner bon et copieux. Rapport qualité prix excellent ! 
Ambiance vintage très sympa ! Carte variée pouvant convenir au régime végétarien. 
"
262,mai 2016,"4,0",Restaurant sympa pour manger de bons bagels et burgers entre amis ! On y trouve aussi quelques spécialités allemandes comme le currywurst. L'ambiance est conviviale mais quelque peu bruyante.
263,mai 2016,"5,0","Nous étions étudiants quand nous y sommes allés pour la première fois, il y a quelques années et maintenant nous continuons car toujours toujours aussi bon et sympa. 
Les produits sont tous très bons et la bière  est fantastique ! 
Une vraie identité ! 
UN RAPPORT QUALITÉ PRIX PARFAIT : un bagel et une bière en pinte pour moins de 15 euro ! Et malgré le succès les tarifs n'ont presque pas bougés ! 
On passe forcément un super moment ! 
On en redemande encore 
A bientôt et merci ! "
264,mai 2016,"5,0","J'ai découvert ce lieu cette semaine et j'y ai mangé trois jours de suite ! excellents burgers et bagels maison, viande et pains frais. Succulents ! service accueillant et souriant. Clientèle essentiellement jeune (mais pas que), Faculté et écoles à proximité obligent mais aussi dans un quartier d'affaires. seul reproche (qu'on ne peut pas leur faire), ils sont victime de leur succès et c'est toujours rempli (testé le midi uniquement) et ils font aussi des livraisons, du coup, le service est un peu long mais ça vaut la peine d'attendre. Je recommande sans hésiter si vous aimez les produits de qualité. En plus, déco sympa et originale. A découvrir !"
265,avr. 2016,"5,0","Rien à redire sur les beagles c'est simple ce sont les meilleurs de Lyon !!!

Je les recommande absolument tous !"
266,avr. 2016,"3,0","Nous nous sommes rendus en famille pour déjeuner. La nourriture est bonne et très fraîche, le service était rapide et les prix sont corrects. Cependant le personnel est aimable comme une porte de prison, mauvais accueille. J'ai demandé 5 minutes au serveur de nous réserver une table pour 5 car j'attendais encore 3 personnes et il m'a simplement répondu qu'il ne faisait pas de réservation et que j'aurai de la place si la table n'était pas prise entre temps. Inadmissible la moindre des choses était de nous faire assoir et attendre nos convives. "
267,avr. 2016,"3,0","Endroit sympa, de bonnes chopes de bières allemandes (dont beaucoup de sortes). Par contre curry wurtz et schnitzel à la française mais pas mauvais non plus. Prix un peu excessif et serveur un peu trop speed"
268,avr. 2016,"4,0","Nous avons mangé de très bon bagel, bien gros et de bonne qualité. 
L'ambiance est un peu bruyante mais au moins on peut hurler et ça c'est cool ;)
C'est une bonne place pour une sortie entre amis."
269,mars 2016,"5,0","Ce bar est une bonne adresse pour boire un coup et manger un burger ou un bagel à la sauce berlinoise. 

Petit + : Zombie Cocktail + Curry Wurst"
270,avr. 2016,"5,0","J'y suis allée juste pour manger entre quelques concours mais l'ambiance est sympa et la nourriture très bonne! Endroit qui doit être le top pour sortir entre amis ;)
"
271,févr. 2016,"3,0","Déjà, pensez à réserver avant 11h00, sur la mezzanine c'est pas mal, moins de bruit.

Ici le top du top, ce sont les bières allemandes en bouteilles de 50 cl, et les cocktails sont aussi très bons.

Pour le repas, je conseille les bagels et les burgers. 
Le steak haché est de bonne qualité, mais toujours bien cuit, il faut s'y faire, même si on le commande bleu, il arrive bien cuit, à croire qu'il cuit encore dans le burger !

L'escalope de porc pannée (la schnitzel) à 10 euros est souvent trop cuite, voire cramée, alors je la déconseille, c'est le seul truc qui ne me rappelle pas l'Allemagne.

L'entrecôte est d'un bon calibre, ça fait bien plaisir !

Le service est à la cool, je préférais l'époque des 3 jeunes serveurs/patrons mais bon on n'a pas le choix, la déco est top !

Pour le reste je vous laisse quelques photos, et je vous souhaite un bon appétit, car je suis certain que vous allez très vite tester tout ça !!!"
272,mars 2016,"4,0","Plongez dans l'Allemagne magnifiée par la Mannschaft du Kaffee Berlin. Un grand choix de bières et et Bagels variés. Ambiance  branchée ""à la berlinoise"", repère pour les étudiants mais pas seulement!mais en fin de semaine soyez patients car le lieu est victime de son succès!"
273,févr. 2016,"2,0","Nous nous sommes rendus en groupe au Kaffee Berlin pour l'anniversaire d'un ami. La soirée commençait plutôt bien, le lieu est agréable et l'accueil sympa, les boissons (bières et cocktails) très bonnes. Par contre au niveau du diner cela s'est rapidement dégradé, tout d'abord nous avons attendu environ 30 minutes pour obtenir nos 3 planches apéritives...A la fin de la dégustation de ces dernières, la serveuse a enfin pris notre commande et là presque une heure et demi d'attente pour obtenir nos burgers et nos bagels...Long, très long!!!! (d'autres tables arrivées bien après nous ont pourtant elles étaient servies). Le plus gros de la déception fut une fois les plats enfin arrivés puisque ces derniers n'étaient presque pas chauds pour ceux qui devaient l'être et fait à la va-vite (une de nos amies cherche encore le saumon de son bagel au saumon), de plus il y avait des erreurs dans la prise de commande: bref grosse déception alors que la carte était pourtant alléchante! Heureusement la gérant a pris la peine de venir nous voir pour s'excuser et nous a offert un digestif pour la peine, cela n'a certes pas rattrapé notre repas clairement loupé, mais a montré une forme de bonne volonté, après tout nous sommes peut être tombé un mauvais soir mais nous n'y retournerons probablement pas."
274,févr. 2016,"4,0","Décoration moderne et décalée, de bonnes bières allemandes, les bagels sont délicieux, bien garnis, le pain n'est pas sec. Les potatoes ne sont pas trop grasses. Pour le dessert, les cookies étaient très bons, fait maison. Rapport qualité prix correct. 
Je recommande. "
275,févr. 2016,"1,0","Ceci est mon premier avis sur tripadvisor parce que je ressens vraiment le besoin de faire partager le moment que nous avons vécu. Nous étions entre amis pour passer une bonne soirée dans ce restaurant. Après un accueil plutôt agréable par le serveur, nous avons commandé nos 4 bagels. Malheureusement, un de mes amis a eu la drôle de surprise de trouver un perce-oreille qui se promenait dans ses potatoes. Il s'était surement échappée de la salade du bagel pour retrouver sa liberté... 

Nous avons pris cela sur le ton de l'humour et l'avons signifié au serveur. Ce dernier nous a directement apporté 4 digestifs avant même la fin de notre plat, s'excusant par ailleurs. Néanmoins, une personne ne buvant pas d'alcool parmi nous, aurait préféré un cookie en guise de dessert. Le (gentil) serveur l'a alors réclamé au patron qui n'a pas donné suite à notre demande. 

Au moment de payer, nous avons discuter avec le gérant à propos de cette drôle de découverte. Et c'est à ce moment que le pire arrive... 

Il nous a dit qu'il servait 250 à 300 couverts par jour et que malheureusement cela ne le surprenait pas que ça arrive. C'était même une preuve de la fraîcheur de sa salade. ""Il n'y avait pas de morceaux de verre"" comme il nous a dit (et heureusement !!!). Enfin, comme il le dit, il prend cela sur ""le ton de l'humour"". Que devait-il faire ? ""Offrir l'intégralité de la note ?"" comme il nous a demandé ? 
Non, nous demandions juste un cookie en échange du digestif. 

Enfin, bon repas, mais la personnalité du patron et son manque de considération envers ses clients justifient cet avis négatif.

Merci au serveur qui semblait vraiment embarrassé par ce désagrément."
276,févr. 2016,"4,0","Service bon et rapide dans une ambiance jeune et branchée .
Beggell frais et copieux, Bierre bonne et variée !
Service courtois 

"
277,nov. 2015,"4,0","Travaillant à côté , j'ai plaisir à y aller boire un verre après le boulot y manger un bagel ou un burger de qualité entre midi et deux avec un service toujours sympa , rapide et une déco ambiance Berlinoise que j'adore . Large choix de bières, boissons non alcoolisé , un mini-voyage en Allemagne le temps d'un déjeuner ou d'une soirée. Avec la livraison takeiteasy je n'hésiterai pas à me faire livrer."
278,janv. 2016,"5,0",Nous y allons et nous y commandons régulièrement (maintenant takeeateasy livre leurs burgers!). Très contents de nos burgers végétariens à chaque commande! Dans le bar même une ambiance super et chaleureuse malgré le côté industriel! Nous reviendrons avec grand plaisir!
279,nov. 2015,"4,0",Très bon et pas cher. C'est une valeur sûre lorsque l'on veut manger un bon burger et qu'on a la flemme de chercher.
280,janv. 2016,"4,0","Rien de tel qu'un bon Bagel du Kaffee Berlin, ses pommes de terre frites et une bonne bouteille de bière Allemande (des Franziskaner & Augustiner en import!).

Le restaurant ne se prend pas au sérieux et joue avec les codes de la culture Allemande - par contre on se plaisante pas avec les plats. Aucun risque de repartir sans avoir mangé à sa faim, car les Bagels, Burgers et salades sont bons et copieux."
281,janv. 2016,"4,0","Des bagels extra, une deco et une ambiance super sympa, des bières allemandes, je vous recommande d'aller y passer une soirée !"
282,déc. 2015,"5,0","Venu avec quelques amis déguster bagels et bonnes bières en cette fin d'année  .Nous avons vraiment passé une très bonne  soirée  . Un super accueil de toute l équipe , un service au top . J ai été agréablement surpris par la panoplie de bières proposé (avis aux amateurs ! !) .  Les plats sont de qualité et copieux . Bref , à recommander si vous souhaitez passer un bon moment.!!! Pour ma part je sais déjà ou se passera ma prochaine soirée ! !"
283,déc. 2015,"1,0","Bon, je n'y étais pas retourné depuis le changement de propriétaire. Et bien, pour moi, ça sera la dernière fois! Dommage pcq j'aime bien l'ambiance, la déco et surtout les bières.
Quel manque de professionnalisme de la part de la serveuse et même du soi-disant patron: très mal reçu, attente de près d'1h30 pour être servi, ... 
Bref, on trouve bien mieux à côté: Ninkasi & l'Epicerie 
"
