,Date,Notes,Commentaires
116,avr. 2022,"5,0","L'un des meilleurs restaurant de Lyon. Une carte finement réduite avec 3 entrées 2 plats et 4 desserts. Tous magnifiques, mélange de saveurs splendides. Le rapport expérience-accueil-qualité/prix est semble-t-il difficile à concurrencer. Frazarin, une magnifique adresse."
117,avr. 2022,"5,0","Très bons produits, service agréable et attentionné, cadre sympathique. On reviendra, c’est certain !"
118,mars 2022,"5,0","Super restaurant avec une ambiance très détendu, les gérants sont super et de bons conseils, le repas et le vin parfait ! ils nous ont même concocté une carte sans prix pour nos invités ! Je conseille fortement!"
119,mars 2022,"5,0","De passage à lyon pour découvrir la ville de la gastronomie 
Nous ne sommes vraiment pas déçu 
De voir des jeunes qui aimes leur métier et  qui se donnent les moyens de le faire bien
Très bonne découverte de ce restaurant 
Bien à vous et à bientôt 
A faire et a refaire 
Les restaurateurs niçois "
120,févr. 2022,"4,0","Service Très sympathique. 
Repas au top petit bémol pour le dessert , même s’il était tout à fait correct, mais pas autant que l’entrée et le plat."
121,févr. 2022,"5,0","Je me joins et m’identifie dans les multitudes d’avis très favorables! C’est un chouette lieu où la gourmandise de la cuisine française est joliment associée à la cuisine italienne.
Les 3 associés ainsi que leurs collaborateurs sont d’une grande gentillesse, toujours disponible et à l’écoute de chacun des clients.
C’est sans aucune réserve que je recommande Frazarin.
A presto Ragazzi :)!"
122,févr. 2022,"5,0","Délicieux !
Dommage que la personne avec qui j'étais n'en valait pas la peine...😂
Sinon le lieu est cool et le service aussi"
123,févr. 2022,"5,0","Nous avons passés une superbe soirée chez Frazarin, l’accueil est chaleureux et les plats sont très bons ! La petite carte prouve la qualité des produits et des plats fait maison. Je recommande cet endroit à 100% 😇"
124,févr. 2022,"5,0","Un vrai restau italien, une excellente cuisine italienne et un vrai service italien, à savoir convivial, souriant et sympa! Vivement que j y retourne."
125,févr. 2022,"5,0",Fabuleux.  Très savoureux. Le cabillaud cuit à la perfection.  Les œufs mimosa un décile. Bref ne rater pas cet endroit. Accueil hyper sympa et chaleureux. Deco tendance. On adore
126,févr. 2022,"3,0","Restaurant agréable et service au top mais le menu obligatoire d entrée / plat / dessert quand il n’y a que 2 plats a la carte je trouve cela moyen.
Sprtiz a l’apéritif non gazeux, nous avons eu « l’anti pasti » une fois les spritz terminés !
Desserts insipides… Je ne trouve pas que cela mérite d’être 3eme restaurant sur tout Lyon !"
127,févr. 2022,"5,0","Expérience formidable dans ce restaurant chaleureux. 

L’accueil a été parfait, par les conseils et l’attention particulière qu’offrent les associés du restaurant. 

Il s’en est suivi des plats excellents, donc la qualité est évidente. 

Merci encore au restaurant pour cette expérience !"
128,févr. 2022,"5,0","Une cuisine moderne, des produits frais et toute la richesse du vignoble italien ! Un accueil chaleureux et un service 4 étoile !
Allez y les yeux fermés, une belle découverte."
129,févr. 2022,"5,0","Une cuisine raffinée, recherchée et pleine de surprise. Un lieu chaleureux avec un personnel à l’écoute et comme à la maison. Très très agréable, nous reviendrons les yeux fermés. Merci !"
130,janv. 2022,"5,0","Arrivé sans réservation. Superbe accueil, nourriture fraîche, goûteuse. Incroyable ! 
Merci à toute l équipe c était une vrai soirée mémorable"
131,janv. 2022,"5,0","Très bons produits, plats fins et généreux en même temps. Accueil au top par une équipe d’associés passionnée et motivée qui ne demandent qu’à faire passer une très bonne soirée à ses clients.
En espérant revenir lors de la prochaine virée lyonnaise et au plaisir de vous croiser dans le Nord à l’occasion !"
132,janv. 2022,"5,0","Une bonne adresse qui propose des plats de qualité avec des saveurs franco-italiennes affirmées et très justes. Des produits de saison, un accueil chaleureux et bienveillant, que demander de plus ?"
133,janv. 2022,"5,0","Une équipe au top, des plats frais, recherchés et savoureux, un cadre chaleureux. 
N’hésitez pas, foncez !"
134,janv. 2022,"3,0","Beaucoup d'explications pour des plats pas enthousiasmants. Salle assez agréable.
J'ai trouvé les rigatonis assez secs, et l'entrée  décevante, le dessert pas fameux et minuscule."
135,janv. 2022,"5,0","Un excellent moment passé dans ce restaurant, mêlant avec passion les cuisines italiennes et françaises. Nous avons apprécié le cadre et l'accueil des plus chaleureux. Les plats sont bien réalisés, à partir de produits frais et qualitatifs. Nous avons été agréablement surpris par la fine connaissance de la carte et de l'adaptabilité dont le personnel a fait preuve lors de notre dîner. Peu de plats à la carte mais c'est un gage de davantage de fraîcheur. À recommander !

Merci pour votre travail !"
136,janv. 2022,"5,0","Nous avons eu une très belle expérience dans ce restaurant très accueillant. Le serveur a pris le temps de nous expliquer leur carte en détail. Le chef a une cuisine créative et inspirée de l'Italie, de la Normandie et de la Bretagne.
Mention spéciale sur la carte du moment à l'oeuf parfait avec jus de cresson, émulsion de parmesan et foie gras ""façon crème brûlée"" qui est une des meilleures entrées que j'ai mangé depuis longtemps.
Merci pour votre accueil et votre passion."
137,janv. 2022,"5,0","Excellente soirée chez Frazarin. La cuisine est delicieuse et inventive, les propriétaires sont aux petits soins, le lieux est chaleureux. Bravo 👏👏👏"
138,janv. 2022,"5,0","Accueil vraiment formidable, les plats sont succulents (entrée comme dessert) ! J’ai passé un très bon moment !! Je recommande vivement !!"
139,janv. 2022,"5,0",Voilà une excellente adresse où on est accueilli un patron qui aime son métier. Cuisine est à la fois italienne et française. Belle carte des vins. À faire sans modération.
140,janv. 2022,"5,0","Merveilleux moment. Le menu est excellent et le service au top ! Rapport qualité prix idéal.
Je reviendrai"
141,déc. 2021,"5,0","Très bien accueilli et après les présentations la commande...tout est bien expliqué et servi sans surprise, la qualité étant au rendez-vous.
On reviendra 🤗"
142,déc. 2021,"4,0","Accueil très sympathique, cuisine de terroir, belle carte des vins, assez chère. C’est très bon, mais pas époustouflant."
143,déc. 2021,"5,0","Un service très sympathique avec un personnel qui connaît chaque produits et provenances. Très intéressant. Le dîner était très bon de l’entrée au dessert, accompagnés de bons vins. 
Je recommande ce restaurant ! Et j’y retournerai avec plaisir !"
144,déc. 2021,"5,0","Dîner de retrouvailles avec mon frere et carte blanche au patron pour nous en mettre plein les yeux sur le liquide comme le solide, ce fut un regal, le menu est vraiment bien travaillé, les ingrédients de qualité et le vin superbe; moi qui suis plutot chauvin en matiere de vin, j'ai voyagé en italie avec plaisir sans quitter la table."
145,nov. 2021,"5,0","Très belle carte, aussi originale que cohérente ! Les goûts et les cuissons sont au rendez-vous. Avec cela, une belle carte des vins et un accueil chaleureux. Très bons souvenirs de ce dîner au Frazarin qui ne sera pas le dernier !"
146,nov. 2021,"5,0",Nous cherchions un cadre et un accueil agréable ainsi qu’une cuisine de qualité pour un moment complice et nous n’aurions pas pu trouver mieux !
147,nov. 2021,"5,0","Très bonne adresse qui m'a été conseillée, quel délice, de l'entrée au plat au dessert et le bouquet final, un super accueil...Adresse incontournable 😇"
148,nov. 2021,"5,0","Je me suis rendue dans ce restaurant qui est géré par deux passionnés. 
Cuisine élaborée et délicieuse de l’entrée au dessert !
Le prix est plus que raisonnable pour la prestation servie.
Il faut y aller les yeux fermés"
149,nov. 2021,"5,0","A la hauteur de votre réputation !!
Bravo , excellente équipe, nous nous sommes régalés et le côté convivial est très appréciable, on peut parler de tout avec le personnel qui est très intéressant 👍🏻. Lieu bien décoré avec goût et propre 🤩"
150,nov. 2021,"5,0","Oui je l’ai découvert comme beaucoup sur France 5.
Le concept est de proposer une cuisine fusion entre France et Italie ( le chef est à cheval sur les deux pays).
A l’arrivée le restaurant mène par Maxence est au rendez-vous.
L’accueil, le service sont chaleureux et de qualité. Les membres du personnel sont tous associés et le concept est plutôt sympathique et se reconnaît dans la relation.
Entrées et plats qui changent régulièrement sont plutôt astucieux (harengs et betteraves, sandre à la purée de choux-fleurs) et jouent sur un équilibre avec un peu d’acidité comme marque de fabrique pour donner des plats savoureux.
Les desserts (choux à la crème et à la compote) sont agréables aussi bien.
Vous retrouverez donc bien un voyage entre la France et l’Italie agrémenté de vins français et italiens intéressants à prix raisonnable.
A environ 40/45 € par personne, vin compris vous passerez vraiment un bon moment avec une cuisine assez inventive.
J’y suis allé et y retournerai dès que la carte aura changé."
151,nov. 2021,"5,0","Excellente cuisine, excellent service, large choix de vins Français et Italiens. Tout est réussi, nous reviendrons très vite. Bravo "
152,nov. 2021,"3,0","Cuisine originale et recherché mais repas à 35€ minimum par personne ( entrée plat dessert obligatoire ), sans compter les vins."
153,nov. 2021,"5,0",Extra pour l accueil la cuisine et le conseil je recommande  très fortement.  Produits frais et qualitatifs. Merci l équipe 
154,nov. 2021,"2,0","Mélange italien et français un peu raté je trouve… service moyen
Je ne comprends pas l’engouement de ce restaurant"
155,oct. 2021,"5,0",Super resto meilleur poisson que j’ai manger le vin est excellent l’accueille super je reviendrais avec plaisir
156,nov. 2021,"5,0","L’accueil est très agréable, la salle conviviale avec des tables bien espacées. La cuisine aux accents mêlés italiens et français est fine savoureuse et généreuse le tout pour un prix raisonnable. Une belle adresse à retenir."
157,oct. 2021,"5,0","Nous avons passé un excellent moment dans ce restaurant qui tient toutes ses promesses. 
Les propriétaires sont charmants et d excellent conseil.
Une adresse à retenir. "
158,oct. 2021,"5,0","La carte quelque peu originale , nous a fait pousser la porte de ce restaurant situé dans le second arrondissement de Lyon.
Le chef nous propose un menu raffiné dans une ambiance cosy. La poellée de foie gras est un régal, le mille feuilles aux figues, tout autant. Une equipe acceuillante à votre écoute vous réalise de merveilleux cocktails typiquements Italiens, pour un prix tout à fait raisonnable. Un restaurant qui vaut vraiment un détour."
159,sept. 2021,"5,0","Restaurant très sympathique à faire entre amis ou en couple. 
En l’occurrence en couple, service aux petits oignons. 
Dîner très qualitatif, copieux, gourmand et fins. 
Nous reviendrons !"
160,oct. 2021,"5,0","Venu déjeuner pour un repas business. Pro, efficace, top. 
La qualité et le prix sont au rdv. 
On valide"
161,oct. 2021,"5,0",Super restaurant ! Nous avons découvert ce bistro franco-italien sur TripAdvisor et nous avons été ravie de notre soirée. Nous avons très très bien mangé. Deux choix de plat sur le menu et tous les deux étaient excellent ! Merci à Quentin pour l’accueil très chaleureuse. Nous reviendrons tester le midi également. Je vous le recommande fortement!!
162,oct. 2021,"5,0",Vraiment une belle découverte ! Cette rencontre de la cuisine italienne et française est une très belle idée ! La gentillesse de tout le personnel en plus nous a fait passer une très bonne soirée.
163,oct. 2021,"5,0","Tant d'étoiles !!! , j'ai voulu vérifier, et bien ce que je peux dire c'est qu'elles sont vraiment méritées.  Repas tout simplement excellent et ce qui ne gâche rien, et qui est très important pour moi, un accueil à la hauteur de la cuisine. On y retournera c'est sûr lors d'un futur passage à Lyon."
164,oct. 2021,"5,0","une cuisine magnifique, un service vraiment agreable, cadre super    .... bref nous sommes ravies 
a tres vite"
165,oct. 2021,"5,0","Une cuisine excellente, un chef accessible ! Le service est top, professionnel, toute l’équipe est souriantes ! 
On a passé un super moment !"
166,sept. 2021,"5,0","Excellente soirée au Frazarin, accueil chaleureux et personnel super sympa ! 
Quant aux plats, un délice tout simplement. Nous avons hâte d'y retourner pour découvrir d'autres menus."
167,oct. 2021,"5,0","Au vu des avis plus que positifs nous avons réservé pour venir dîner et tout à été parfait! De l accueil, à la décoration, au menu, à la qualité des plats, des boissons et du bon rapport qualité prix, nous sommes ravis de notre soirée!
Restaurant de passionnés avec une belle histoire à tester pour passer un moment des plus agréables a éveiller vos papilles!"
168,oct. 2021,"5,0","Je me suis régalée, les ravioles maisons comme le boudin blanc aux escargots étaient excellents. La cuisine est créative et faite avec les produits de saison , la carte est sobre ce qui garanti bien cela. L’accueil et le service au top. Je recommande vivement ce restaurant si vous souhaitez découvrir de nouvelles saveurs."
169,oct. 2021,"4,0","L acceuil et le service est top vraiment.
La salle est agréable et pas bruyante.
Côté cuisine je dirais cuisine française avec inspiration italienne.
"
170,avr. 2021,"5,0",Exquis et délicieux. Dans un superbe décors une cuisine délicate et raffinée. Le service impeccable et la note correcte. Au top!
171,sept. 2021,"5,0",Très belle ambiance. Cuisine raffinée. Carte du soir unique. Cuisine italienne et française. Les patrons du restaurant sont avenants. Choix de vins italiens et français.
172,sept. 2021,"5,0","Une cuisine avec de la qualité et du goût sans prétention ,Harold et Ludo en cuisine nous concoctes des plats frais et goûteux . Au bar et en salle Quentin et Maxence vous accueillent avec les plus beaux cocktail du moment et surtout un amour pour ce métier qui fera de vous des gens comblés

69G"
173,sept. 2021,"5,0","Aucun doute, si vous cherchez à éveiller vos papilles aux saveurs italiennes à Lyon, vous tombez à la bonne adresse ! La délicatesse et la fraîcheur sont au rdv. Max et Quentin sont au petits soin pour nous donner les conseils plats et vins ! Merci à eux pour leur accueil !!!"
174,sept. 2021,"5,0","Dîner parfait avec une carte simple mais des plats intéressants..
Service professionnel avec le sourire
on a passé une très bonne soirée
on recommande d'ailleurs ma femme y retourne avec ses copines la semaine prochaine 😉"
175,sept. 2021,"5,0","Venu après les vendanges je devais prendre mon bus à Lyon Perrache mais il fallait que je dîne avant.

Je fais mes petites recherches en fonction de mes envie :. J'avais faim de produit de la mer. 
Je tombe sur ce petit bistrot de l rue Condé et me fait accueillir très chaleureusement par les associés Arold et Maxence.

Accueil au top, une cuisine franche, maîtrisée à la perfection, une sélection de vins incroyables, des vrais professionnels qui ont tout compris aux enjeux de ce métier et l'époque pendant laquelle on l'exerce.  

Vous voulez passer un bon moment dans un restaurant sympa sur Lyon, le franzarin saura répondre à vos attentes, très longue vie, à ce petit coin de paradis dans la belle Ville de Lyon."
176,sept. 2021,"5,0","Super soirée au Frazarin. L'accueil est chaleureux, les plats sont recherchés et divins.
A découvrir !"
177,sept. 2021,"5,0","Des produits frais, plein de saveurs, un joli lieu, une accueil chaleureux...tout est réuni pour passer une excellente soirée.

Mention spéciale à la pizzeta aux figues fraîches et au Risotto...un délice !

Nous reviendrons c'est une certitude !"
178,sept. 2021,"5,0",Dîner entre amis dans ce restaurant qui a le sens de l’accueil et de la convivialité. Les plats étaient faits maison et le goût était au rdv. Tout pour passer un moment agréable !
179,sept. 2021,"5,0",Une carte courte pour des plats super frais et originaux. Nous nous sommes régalés et nous ne manquerons pas de revenir. L’accueil est excellent et le rapport qualité prix également.
180,sept. 2021,"5,0","Très belle découverte de ce restaurant proche de la place Carnot. Accueil chaleureux et sincère par les créateurs du lieu associés au cuisinier. Mix Franco italien très bien maîtrisé, salle intime à la déco bistro chic. Les plats sont à la hauteur du reste, bravo nous vous souhaitons beaucoup de réussite vous le méritez!"
181,sept. 2021,"5,0","Quel délice de se retrouver entre la France et l’Italie dans cette salle à l’ambiance maîtrisée ! 
Un restaurant au menu unique, qui maîtrise l’art de laisser le choix, pour satisfaire toutes les papilles, les aguerries comme les amatrices. Un énorme coup de cœur sur les moules proposée en entrée lorsque j’y étais !"
182,sept. 2021,"5,0","Très belle accueil, repas sans faute.
Très bon rapport qualité-prix.

Nous avons passez un super moment, merci pour tout."
183,août 2021,"5,0","Super restaurant a Lyon ! La carte est restreinte car renouvellée régulierement et au moins on ne passe pas trop longtemps a choisir ! De plus le personnel est tres amical et attentionné et sais vous conseiller pour les plats ou le choix du vin. La cuisine est fine et travaillée, les gouts sont incroyables, les association de saveur originales et bien étudiée et les produits frais. Tout est excellent et le service est parfait ! Je recommande completement et je reviendrais ! Merci pour cette belle experience culinaire !"
184,août 2021,"5,0","Une adresse de choix ! 
Accueil chaleureux, plats excellents avec des produits de qualité.
Allez y vous ne serez pas déçus"
185,août 2021,"5,0","Rapport qualité prix incomparable. 
France Italie 2 terroirs très riche. J y retournerais c est sur ! 
A conseiller encore et encore 
Cuisine élaboré et service très sympathique"
186,août 2021,"5,0","Un resto à ne pas rater sur Lyon . 
Une équipe au top , des plats raffinés et très recherchés .
Une vraie surprise . 
Foncez . 
Rapport qualité /prix incomparable. !"
187,août 2021,"5,0","Un petit havre de paix qui propose des produits 100% frais sur une carte soigneusement sélectionnée. La qualité des produits est incroyable et les plats recherché. Tout était parfait, du vin au dessert. Définitivement une adresse à ne pas rater à Lyon, en plus avec une équipe chaleureuse et aux petits soins qui change"
188,juil. 2021,"5,0","Conseillé par un ami, nous sommes venus déjeuner dans ce restaurant.
Je peux maintenant confirmer que mon ami ne s'est pas trompé...que dire de l'entrée, du plat ou du dessert tout est parfaitement maitrisé avec un service particulièrement attentionné.
Et que dire de la carte des vins...bien conseillé par le sommelier nous avons dégusté un Barolo 2010, une année exceptionnelle, pour un moment exceptionnel !
Bref...toutes mes félicitations à cette jeune équipe qui a un très bel avenir devant-elle.
Je reviendrai rapidement et je recommande vivement ce restaurant à tous ceux qui veulent découvrir la gastronomie franco-italienne."
189,juil. 2021,"5,0","Si vous chercher un restaurant avec un cadre chaleureux et moderne, un menu recherché sans être prétentieux, avec de super produits et un service top vous êtes au bon endroit! Le menu a 35€ est juste délicieux, et la carte des vins franco/italienne courte mais super bien sélectionnée! Entant qu’italienne, ce restaurant franco/ Italien n’a rien à envier aux restaurants de la botte. Un grand bravo au chef et à l’équipe en salle qui, entant que petit plus, concocte de superbes cocktails !"
190,juin 2021,"5,0","Repas exceptionnel du début à la fin, un sans faute ! En commençant bien entendu par la cuisine, digne d’un étoilé, mais aussi le service. Mention spéciale au jus frais de tomate et sa glace moutarde. 
Les cocktails étaient délicieux et la carte des vins top. 
Allez y les yeux fermés, un des meilleurs restaurants de Lyon !"
191,juil. 2021,"5,0","Une claque culinaire et un service aux petits oignons !
La carte change toutes les deux semaines, tout est fait maison.
Un des meilleurs restaurants de la région.
A faire et refaire... Toutes les deux semaines"
192,juil. 2021,"5,0","Superbe qualité des produits, carte qui change régulièrement et service impeccable ! Que demander de plus …"
193,juil. 2021,"5,0","Très bon accueil
Très bon chef
Très bons produits franco italien
Allez y sans modération
TOP  à decouvrir
Présentation magnifique
"
194,juin 2021,"5,0","Excellent moment entre amis ou nous avons découvert une cuisine raffinée très originale avec de très bons produits 
Patrons très sympas 
A découvrir 
Je recommande vivement"
195,juil. 2021,"5,0","A l'occasion d'un weekend à Lyon, des amis m’ont fait découvrir ce restaurant près de la place Carnot. Le mariage de la cuisine Italienne et de la gastronomie Française a fait les délices de tous les convives. Au-delà du choix des produits frais, les cuissons et les dressages sont parfaits. Le service en salle est fait dans une bonne atmosphère. Avec cette équipe formée à l’Institut Paul Bocuse et le chef qui a fait ses classes auprès de JF Piège, je suis convaincu que l’étoile est pour bientôt. Je suis ravi d’en avoir profité au vu du prix, de la qualité et de l’ambiance."
196,juil. 2021,"5,0","Cuisine au top, accueil au top !. Un grand chef et son équipe à l'écoute de ses clients. Tout extra."
197,juil. 2021,"5,0","Ce diner entre amis fut très agréable grâce à l'accueil, au service, et à tous les plats cuisinés d'une manière très inventive et mêlant des saveurs rares. Une grande réussite, bravo à l'équipe, continuez sur cette voie, vous avez toutes les bonnes cartes en main."
198,juin 2021,"5,0","Parfait / delicious / chef au top/ goûteux / généreux / addictif . 
Une vraie belle découverte. 
Nous reviendrons très très vite"
199,juil. 2021,"5,0","diner de groupe au top: accueil,  cuisine originale digne d'un grand chef (produit, travail, recherche, présentation) et un service parfait"
200,juil. 2021,"5,0","Cuisine divine et originale, accueil chaleureux   cadre très agréable, prix raisonnables, service efficace."
201,juil. 2021,"5,0","Formidable découverte hier soir
Une bonne adresse que l'on garde et que l'on partage avec ses amis
J'ai tout aimé : la proximité de la place Carnot, l'accueil, le cadre avec sa sobriété, la cuisine inventive,  la grande qualité du repas et la qualité du service
Un début prometteur ... des jeunes qui vous étonneront
L'adresse idéale pour offrir - ou s'offrir - un moment chaleureux et de qualité"
202,juil. 2021,"5,0","De passage à Lyon, nous sommes tombés par hasard sur ce charmant restaurant où nous avons été super bien accueillis. Le service est impeccable, le personnel est très agréable et de bon conseil. Les plats tous faits maisons sont délicieux et cela pour un prix raisonnable. Nous vous recommandons ce restaurant."
203,juil. 2021,"5,0",Nous avons eu la joie de découvrir le Frazarin samedi soir avec mon mari . On s’est régalés !! Un lieu très charmant et une équipe aux petits soins . Un menu qui permet d’allier découvertes italiennes et délices français . Je recommande les yeux fermés
204,mai 2021,"5,0","Nourriture excellente, cadre très accueillant et équipe forte aimable. Une entrée (soupe de tomate, glace moutarde) incroyable!je recommande vivement!"
205,juil. 2021,"5,0","Il y a ce côté simple d'avoir l'impression d'être reçu par de nouveaux amis qui veulent vous faire découvrir leur univers. Un peu de street food italienne par ci, un classique régional français par la, dans un espace contemporain chaleureux. Pas de service à la carte le soir, mais un entrée / plat / dessert dégustation, comme on le ferait naturellement à la maison. 

Mais dieu qu'ils sont efficaces dans ce qu'ils font ces amis. Des assiettes savoureuses, belles, équilibrées. Un service qui sait les raconter, les accompagner tout en justesse de vins ou spiritueux.

Une très belle adresse, où l'on ne se pose pas la question d'y revenir, mais plutôt quand !"
206,mai 2021,"5,0","Cuisine, accueil merveilleux de cette bande sympathique de jeunes issus de l’Institut Baucuse. Ils sont vraiment dignes du Maître! Ils méritent qu’on leur donne leur chance."
207,mai 2021,"5,0",Superbe accueil. Tout est merveilleusement bon et superbement présenté . On est ravi du conseil de notre concierge à Sofitel.
208,juin 2021,"5,0","Une belle découverte. Accueil parfait,  super ambiance.
Excellente cuisine,  avec une belle carte des vins.
Les prix sont très corrects."
209,mai 2021,"5,0",Restaurant au service soigné tenu par 3 jeunes dynamiques. Les plats y été raffinés et l'ambiance detendue. Une bien belle prestation malgré des conditions d'accueil rendu difficile en ces temps. Hâte de pouvoir apprécier la salle donnant sur la cuisine ouverte. Je conseil vivement. 
210,mai 2021,"5,0","De passage à Lyon, nous avons découvert ce très bon restaurant ! Bien accueilli et conseillé.
À redécouvrir sur place avec plaisir lorsque les restaurants seront à nouveau ouverts."
211,avr. 2021,"5,0","Mets raffinés, avec de très bons produits ! Les quantités sont généreuses, même pour un gros mangeur comme moi !
On ne saurait recommander incessamment sous peu...

Merci ! "
212,avr. 2021,"5,0","Accueil chaleureux et cuisine italienne de qualité.
Coup de cœur pour les asperges et les pâtes !
Un régal 
Bravo !"
213,mars 2021,"5,0","Un service au petits oignons, un accueil chaleureux, de bons conseils, des supers bons produits, de l'entrée au dessert, tout est parfait. Pour ceux qui recherche la parfaite combinaison entre l'Italie et la France, ici vous allez être servi."
214,mars 2021,"5,0","Une nouvelle très bonne  adresse à Lyon !
Après avoir vu cette magnifique façade en vieilles pierres , nous entrons dans ce restaurant où nous sommes reçu par une équipe chaleureuse et agréable qui nous explique le concept et la définition mystérieuse du nom : « Frazarin ».
Vu les restrictions  sanitaires , nous prenons un sandwich à emporter (dommage car le lieu donne envie de s’y attarder) fait dans une foccacia maison avec de la bresaola, de l’artichaut , de la roquette , du parmesan  et une succulente huile citronnée ! Sandwich divin qu’on ne mange pas à tous les coins de rue , servi avec des chips bien croquantes et une belle salade. Très agréablement surpris par la portion conséquente.
Je recommande et compte bien y retourner pour goûter le paleron de bœuf qui m’a tapé dans l’oeil !
Sans oublier de l’accompagner avec un excellent Chianti ^^"
215,mars 2021,"5,0","Une superbe découverte en cette période de (confinement pour les restaurateurs), nous avons commandé à emporté et on s'est régalé. Si la qualité est déjà topissime en click and collect,  nous avons hâte d'être accueilli sur place pour + de plaisir. Vivement la réouverture des restaurants. Le concept est excellent, produits frais, belle carte des vins, et l'équipe est hyper sympathique.

Je recommande vivement!"
216,mars 2021,"5,0",J’adore la petite touche de cerfeuil la cuisine est raffinée la livraison est rapide vraiment très bien
217,déc. 2020,"5,0","Tomber sur ce restaurant en décembre j ai gouté leur foie gras et saumon. Un regal. 
Hate de pouvoir profiter de cette endroit pour l.ouverture des restaurants. "
218,févr. 2021,"5,0",Premier restaurant en famille absolument fabuleux merci pour ce bon moment passé la qualité  des plats est à la hauteur de la quantité 😃 nous recommandons si vous aimez la France et l’Italie foncez 👌👋
219,janv. 2021,"5,0","Je suis allé plusieurs fois prendre mes repas à emporter dans ce nouveau bistrot franco-italien, très proche de la place carnot.
A chaque fois j'ai été accueilli avec les sourire par les 2 jeunes hommes et le cuisinier également. Ils proposent une carte varié tout en prônant le tout fait maison comme: les pates fraîches, les ravioles, la foccacia et toute les autres préparations. 
Je recommande à 100% car dans ces périodes difficiles il est bien de soutenir des projets comme celui ci, surtout qu'ils proposent un super rapport qualité prix."
220,févr. 2021,"5,0","Allez-y les yeux fermer ! Tout est bon de l’entrée au dessert. Accueille super, ambiance conviviale. 
Merci à vous !"
221,févr. 2021,"5,0",Une petite pépite ! Une restaurant avec un petit menu mais que des plats de qualités ! Je recommande sans réserve 
222,déc. 2020,"5,0","Quel plaisir malgré cette période difficile pour les restaurateurs de voir de jeunes professionnels se lancer et de proposer une offre de qualité. 

J ai pu essayer a trois reprises les formules proposées à la vente à emporter et j'ai toujours été bluffé par la cuisine et la qualité des mets proposés. Les pates sont authentiques et fraiches c'est un vrai voyage en Italie. 

Merci pour ce partage, hate de pouvoir enfin venir découvrir le menu tout entier lorsque les restaurants auront re-ouvert !"
223,janv. 2021,"5,0","Super sympa ! Trois diplômés de l’institut Bocuse qui partagent avec passion leur amour de la cuisine franco-italienne. Ils prennent toujours quelques minutes pour donner des détails sur la provenance et la meilleure façon de cuisiner leurs produits d’excellent rapport qualité/prix. 
Voyage dans de succulentes contrées garanti, merci encore ! 

Ps: Testez absolument leurs arancini/charcuteries/focaccia autour d’une bouteille de Primitivo (rouge sarde), une tuerie ! "
224,janv. 2021,"5,0","Vivement la réouverture de la salle. Les plats à emporter sont excellent, et la blanquette , un vrai bonheur."
225,janv. 2021,"5,0","Ayant la chance de vivre à côté du bistrot, j’ai testé pas mal de leur carte ! Panini, focaccia, blanquette, pâtes... Tout est toujours excellent ! Le fait maison se fait vraiment sentir ! En bref j’adore :) Hâte de le découvrir pleinement  à la réouverture !"
226,janv. 2021,"5,0","Quelle merveille que cette blanquette de veau !! Jy reviendrai encore et encore.
En attendant de venir sur place."
227,oct. 2024,"5,0","C'est un endroit chaleureux et heureux. Les propriétaires sont des mains - sur des tables d'attente et vous pouvez dire qu'ils aiment ce qu'ils font. La nourriture est très bonne. Mon entrée était une paire de croquettes de poulet dans un bouillon subtil et savoureux. Le principal, les joues de boeuf, était savoureux et extrêmement tendre. La facture de mon entrée plus le principal ? Le tout à 20 euros."
228,oct. 2024,"5,0","Personnel brillant et nourriture encore meilleure, recommandez ces gars sans réserve , il suffit d'y aller , vous ne serez pas déçu : ) Nous sommes allés en couple sur une pause de 4 nuits et c'était facilement le meilleur repas que nous avons eu sur 4 à Lyon"
229,sept. 2024,"5,0","Frazarin est un must à Lyon ! Mon mari et moi avons tous les deux apprécié un repas gastronomique 3 plats, avec une belle bouteille de vin qui complimentait parfaitement les plats. Les propriétaires à la fois assis et servi et étaient très sympathiques et engageants tout au long de la soirée. Les prix étaient très raisonnables pour une nourriture aussi exceptionnelle. Dans l'ensemble a eu une expérience merveilleuse et je le recommande vivement!"
230,sept. 2024,"5,0","Absolument super soirée - menue a été traduit en anglais (désolé, notre français n'était pas assez bon) . Petite carte mais plutôt petite et fraîche. Deux cuisiniers dans la cuisine ouverte. Ils ont fait un travail fabuleux. Nous avons tous apprécié et notre chien a été traité gentiment et dormi la plupart du temps pendant que nous nous sommes livrés à des plats savoureux. Le personnel a brillamment réussi. Meilleur gâteau au chocolat flottant et maison - fait glace jamais! Je le recommande vivement et reviendrai!"
231,sept. 2024,"5,0","La nourriture et le service étaient exceptionnels. Max le propriétaire s'est assis avec nous et nous a expliqué le menu en anglais. Nous avons eu chacun 3 plats préfixe prix repas et tous apprécié différentes entrées, à la fois plats principaux et 3 desserts différents. Tous les plats étaient excellents, surtout mes moules et mes poissons (pollock). Préparation propre avec des sauces et des ingrédients merveilleux. Max est très sympathique et toute l'atmosphère est informelle avec l'accent sur le fait de vouloir que chaque client ait un excellent repas. Choix de vins étendu et très bon. Nous venons de passer un merveilleux moment."
232,sept. 2024,"5,0","Nourriture et service gourmands et excellents. 
Chef restaurant, excellente carte des vins. Prix pas cher 8 ve du tout! ! ! ! 
Les plus recommandés"
